gem,wt
0.07772192503785741,0.13572091694636865
0.060770281276225455,0.16652362809178622
0.08174366744322487,0.14148721191158056
0.07226535873658316,0.13462881699413962
0.05415887283661366,0.1635044813791498
0.09312594110241663,0.18810136512483433
