gem day 7,gem day 9,wt day 7,wt day 9
0.9417347850644602,0.40587187828460786,0.9247228503354993,0.9232453365145614
0.955362172261975,0.8677776382284923,0.95998580457538,0.90835816734027
0.9066598516607404,0.9432935131228478,0.9356593387078495,0.9125527500686333
0.9454647099935719,0.9427630648942514,0.8990094614943358,0.8868432018949101
0.9215610453730781,0.5014406310789218,0.9780001725158088,0.9293303939174149
0.9470206173338932,0.26298762186918284,0.9571822424942679,0.9417103058442667
